0.00408	100.81	4.1077
0.00409	100.67	4.0767
0.0041	100.56	4.0352
0.00411	100.46	4.0471
0.00412	100.34	4.0678
0.00413	100.24	4.0397
0.00414	100.13	4.0708
0.00415	100.03	4.1551
0.00416	99.948	4.158
0.00417	99.86	4.1048
0.00418	99.77	3.9642
0.00419	99.674	3.9183
0.0042	99.589	3.9243
0.00421	99.503	3.9243
0.00422	99.389	3.9997
0.00423	99.271	3.9331
0.00424	99.164	3.942
0.00425	99.058	4.0219
0.00426	98.971	4.0841
0.00427	98.884	4.1669
0.00428	98.801	4.2453
0.00429	98.69	4.34
0.0043	98.585	4.6641
0.00431	98.49	4.781
0.00432	98.396	4.8328
0.00433	98.309	4.8461
0.00434	98.186	4.9127
0.00435	98.09	4.9792
0.00436	97.998	5.2042
0.00437	97.905	5.4098
0.00438	97.807	5.5075
0.00439	97.723	5.5726
0.0044	97.633	5.58
0.00441	97.516	5.5326
0.00442	97.42	5.4853
0.00443	97.312	5.4942
0.00444	97.203	5.4823
0.00445	97.079	5.3965
0.00446	96.969	5.0532
0.00447	96.897	4.7632
0.00448	96.815	4.6049
0.00449	96.722	4.5117
0.0045	96.626	4.454
0.00451	96.528	4.4303
0.00452	96.416	4.4214
0.00453	96.297	4.4037
0.00454	96.217	4.38
0.00455	96.116	4.5235
0.00456	96.033	4.8727
0.00457	95.924	5.1169
0.00458	95.836	5.2367
0.00459	95.731	5.2367
0.0046	95.629	5.2841
0.00461	95.525	5.3151
0.00462	95.406	5.3358
0.00463	95.295	5.3492
0.00464	95.169	5.327
0.00465	95.076	5.1124
0.00466	94.935	4.7543
0.00467	94.812	4.4865
0.00468	94.678	4.2661
0.00469	94.574	4.1699
0.0047	94.488	4.1211
0.00471	94.407	4.1003
0.00472	94.26	4.1359
0.00473	94.095	4.1566
0.00474	93.963	4.2513
0.00475	93.809	4.4629
0.00476	93.697	4.781
0.00477	93.59	5.1598
0.00478	93.464	5.4453
0.00479	93.341	5.4764
0.0048	93.192	5.4646
0.00481	93.072	5.4882
0.00482	92.935	5.5134
0.00483	92.795	5.5386
0.00484	92.7	5.4468
0.00485	92.591	5.1095
0.00486	92.457	4.741
0.00487	92.334	4.4022
0.00488	92.228	4.2379
0.00489	92.152	4.2735
0.0049	92.046	4.2601
0.00491	91.926	4.2809
0.00492	91.841	4.2779
0.00493	91.732	4.2542
0.00494	91.631	4.2971
0.00495	91.515	4.6019
0.00496	91.413	4.9733
0.00497	91.313	5.3714
0.00498	91.224	5.6125
0.00499	91.183	5.6806
0.005	91.107	5.6732
0.00501	91.004	5.688
0.00502	90.926	5.6954
0.00503	90.836	5.7279
0.00504	90.746	5.6969
0.00505	90.638	5.4513
0.00506	90.565	5.1124
0.00507	90.462	4.744
0.00508	90.381	4.5457
0.00509	90.296	4.5028
0.0051	90.202	4.4199
0.00511	90.103	4.3474
0.00512	90.004	4.2601
0.00513	89.921	4.1847
0.00514	89.843	4.3578
0.00515	89.743	4.7366
0.00516	89.65	5.0695
0.00517	89.552	5.4187
0.00518	89.432	5.7353
0.00519	89.318	5.9218
0.0052	89.222	6.0342
0.00521	89.129	6.1482
0.00522	89.015	6.2384
0.00523	88.914	6.1127
0.00524	88.798	6.0461
0.00525	88.666	5.8315
0.00526	88.56	5.3033
0.00527	88.438	4.849
0.00528	88.319	4.5649
0.00529	88.222	4.1847
0.0053	88.117	4.016
0.00531	88.009	3.908
0.00532	87.916	3.7689
0.00533	87.814	3.6905
0.00534	87.708	3.7511
0.00535	87.587	3.871
0.00536	87.485	3.9539
0.00537	87.369	4.1314
0.00538	87.248	4.2661
0.00539	87.11	4.2883
0.0054	86.991	4.3415
0.00541	86.895	4.3593
0.00542	86.822	4.3297
0.00543	86.712	4.3075
0.00544	86.629	4.3252
0.00545	86.524	4.3312
0.00546	86.405	4.34
0.00547	86.291	4.2957
0.00548	86.177	4.1433
0.00549	86.078	4.0885
0.0055	86.009	4.0693
0.00551	85.923	4.0426
0.00552	85.818	4.0471
0.00553	85.724	4.1018
0.00554	85.624	3.9716
0.00555	85.542	3.8888
0.00556	85.456	3.8281
0.00557	85.375	3.8532
0.00558	85.283	3.9908
0.00559	85.166	3.9968
0.0056	85.073	3.9598
0.00561	84.985	3.9346
0.00562	84.872	3.8828
0.00563	84.739	3.8592
0.00564	84.654	3.9953
0.00565	84.582	3.9953
0.00566	84.491	3.9908
0.00567	84.384	3.9746
0.00568	84.277	3.8237
0.00569	84.162	3.7852
0.0057	84.085	3.7585
0.00571	83.991	3.7437
0.00572	83.909	3.7763
0.00573	83.831	3.7807
0.00574	83.736	3.6846
0.00575	83.601	3.5573
0.00576	83.47	3.5588
0.00577	83.31	3.5203
0.00578	83.165	3.5973
0.00579	83.037	3.6298
0.0058	82.882	3.6047
0.00581	82.745	3.5706
0.00582	82.599	3.5514
0.00583	82.406	3.5425
0.00584	82.258	3.6727
0.00585	82.11	3.7053
0.00586	81.963	3.6801
0.00587	81.804	3.6121
0.00588	81.658	3.4227
0.00589	81.515	3.359
0.0059	81.376	3.325
0.00591	81.246	3.3295
0.00592	81.092	3.3753
0.00593	80.95	3.4345
0.00594	80.812	3.2895
0.00595	80.687	3.1593
0.00596	80.566	3.1386
0.00597	80.449	3.1711
0.00598	80.336	3.177
0.00599	80.22	3.2584
0.006	80.109	3.251
0.00601	80.007	3.1844
0.00602	79.908	3.1549
0.00603	79.815	3.0838
0.00604	79.715	3.1608
0.00605	79.62	3.1179
0.00606	79.523	3.0897
0.00607	79.438	3.0276
0.00608	79.354	2.9166
0.00609	79.266	2.8885
0.0061	79.201	2.8722
0.00611	79.128	2.924
0.00612	79.026	2.9581
0.00613	78.948	2.7835
0.00614	78.88	2.5882
0.00615	78.799	2.671
0.00616	78.714	2.7361
0.00617	78.631	2.8308
0.00618	78.551	2.9965
0.00619	78.493	3.1031
0.0062	78.41	3.0927
0.00621	78.317	3.1149
0.00622	78.216	3.1445
0.00623	78.14	3.0764
0.00624	78.048	3.3798
0.00625	77.939	4.0811
0.00626	77.834	4.6789
0.00627	77.752	5.0932
0.00628	77.653	5.5815
0.00629	77.531	5.9277
0.0063	77.418	6.2221
0.00631	77.305	6.3923
0.00632	77.198	6.5062
0.00633	77.084	6.5417
0.00634	76.979	6.5314
0.00635	76.877	6.4397
0.00636	76.762	6.3124
0.00637	76.622	6.0979
0.00638	76.486	5.8789
0.00639	76.365	5.6836
0.0064	76.244	5.5193
0.00641	76.124	5.4453
0.00642	76.018	5.3935
0.00643	75.894	5.2574
0.00644	75.782	5.2234
0.00645	75.691	5.1923
0.00646	75.593	5.1376
0.00647	75.483	5.0917
0.00648	75.367	4.9778
0.00649	75.242	4.9763
0.0065	75.132	5.0029
0.00651	75.017	5.0236
0.00652	74.919	4.9792
0.00653	74.815	4.9985
0.00654	74.721	5.0399
0.00655	74.619	5.0355
0.00656	74.515	5.0399
0.00657	74.396	5.0473
0.00658	74.304	5.1938
0.00659	74.19	5.2367
0.0066	74.096	5.2263
0.00661	74.012	5.216
0.00662	73.938	5.2352
0.00663	73.895	5.2382
0.00664	73.812	5.2545
0.00665	73.726	5.2633
0.00666	73.635	5.2781
0.00667	73.572	5.3003
0.00668	73.491	5.1642
0.00669	73.397	5.068
0.0067	73.318	5.0222
0.00671	73.231	4.9659
0.00672	73.118	4.9585
0.00673	73.081	5.0029
0.00674	73.018	4.9748
0.00675	72.964	4.7573
0.00676	72.902	4.8209
0.00677	72.828	4.9615
0.00678	72.746	4.9866
0.00679	72.661	4.9911
0.0068	72.581	4.9645
0.00681	72.522	4.9393
0.00682	72.446	4.923
0.00683	72.378	4.9156
0.00684	72.301	5.0739
0.00685	72.209	5.1331
0.00686	72.121	5.1198
0.00687	72.056	5.0636
0.00688	71.993	5.0192
0.00689	71.892	5
0.0069	71.777	4.997
0.00691	71.686	4.9926
0.00692	71.598	4.9807
0.00693	71.5	4.9585
0.00694	71.428	4.889
0.00695	71.339	4.6863
0.00696	71.244	4.6049
0.00697	71.148	4.6878
0.00698	71.037	4.6345
0.00699	70.93	4.6434
0.007	70.808	4.6937
0.00701	70.701	4.6774
0.00702	70.598	4.6833
0.00703	70.493	4.6878
0.00704	70.392	4.8402
0.00705	70.286	4.8535
0.00706	70.166	4.8653
0.00707	70.038	4.7884
0.00708	69.919	4.7159
0.00709	69.817	4.67
0.0071	69.707	4.5753
0.00711	69.609	4.522
0.00712	69.503	4.4984
0.00713	69.404	4.5324
0.00714	69.307	4.3134
0.00715	69.205	4.0767
0.00716	69.09	3.831
0.00717	69.012	3.6579
0.00718	68.926	3.507
0.00719	68.824	3.3487
0.0072	68.743	3.1933
0.00721	68.66	3.0824
0.00722	68.557	2.9299
0.00723	68.453	2.5586
0.00724	68.322	1.9475
0.00725	68.232	1.3068
0.00726	68.153	0.6587
0.00727	68.088	-0.054487
0.00728	68.03	-0.61083
0.00729	67.939	-1.0192
0.0073	67.797	-1.2382
0.00731	67.781	-1.3832
0.00732	67.761	-1.5489
0.00733	67.706	-1.6836
0.00734	67.652	-1.8404
0.00735	67.611	-1.8818
0.00736	67.546	-1.6984
0.00737	67.504	-1.3092
0.00738	67.471	-0.97186
0.00739	67.397	-0.79875
0.0074	67.273	-0.69961
0.00741	67.199	-0.67446
0.00742	67.21	-0.53981
0.00743	67.147	-0.37853
0.00744	67.135	-0.21133
0.00745	67.007	-0.18026
0.00746	66.929	-0.16398
0.00747	66.804	-0.20689
0.00748	66.714	-0.29715
0.00749	66.63	-0.35781
0.0075	66.536	-0.42292
0.00751	66.393	-0.43032
0.00752	66.241	-0.41996
0.00753	66.117	-0.54721
0.00754	65.984	-0.72624
0.00755	65.847	-0.83722
0.00756	65.697	-0.86977
0.00757	65.514	-0.85941
0.00758	65.346	-0.88604
0.00759	65.189	-0.78987
0.0076	65.029	-0.75732
0.00761	64.871	-0.76619
0.00762	64.705	-0.79579
0.00763	64.573	-0.65374
0.00764	64.421	-0.51761
0.00765	64.245	-0.45843
0.00766	64.091	-0.42588
0.00767	63.924	-0.3948
0.00768	63.799	-0.32526
0.00769	63.673	-0.30307
0.0077	63.51	-0.28235
0.00771	63.338	-0.2572
0.00772	63.209	-0.17878
0.00773	63.088	-0.097396
0.00774	62.98	-0.026374
0.00775	62.845	-0.11219
0.00776	62.764	-0.12699
0.00777	62.717	0.094957
0.00778	62.673	0.29915
0.00779	62.638	0.4264
0.0078	62.595	0.49594
0.00781	62.599	0.53737
0.00782	62.564	0.67498
0.00783	62.523	0.8037
0.00784	62.534	1.0316
0.00785	62.532	1.1026
0.00786	62.527	1.1322
0.00787	62.498	1.2224
0.00788	62.512	1.4326
0.00789	62.526	1.9534
0.0079	62.529	2.3795
0.00791	62.511	2.7701
0.00792	62.5	3.2762
0.00793	62.479	3.8873
0.00794	62.479	4.3963
0.00795	62.478	4.7543
0.00796	62.441	4.9748
0.00797	62.382	5.1272
0.00798	62.325	5.2485
0.00799	62.299	5.3921
0.008	62.276	5.5371
0.00801	62.219	5.5667
0.00802	62.141	5.6658
0.00803	62.053	5.7738
0.00804	61.98	6.0816
0.00805	61.913	6.4337
0.00806	61.816	6.8643
0.00807	61.716	7.2194
0.00808	61.605	7.5642
0.00809	61.502	7.7565
0.0081	61.39	7.7565
0.00811	61.258	7.7447
0.00812	61.139	7.613
0.00813	61.023	7.4917
0.00814	60.89	7.2327
0.00815	60.771	6.8658
0.00816	60.663	6.4397
0.00817	60.549	6.1896
0.00818	60.441	5.9854
0.00819	60.331	5.7398
0.0082	60.191	5.6762
0.00821	60.065	5.648
0.00822	59.96	5.651
0.00823	59.87	5.7561
0.00824	59.778	6.0002
0.00825	59.697	6.2355
0.00826	59.629	6.6527
0.00827	59.54	6.9324
0.00828	59.433	6.9856
0.00829	59.335	6.999
0.0083	59.258	7.0419
0.00831	59.186	7.0907
0.00832	59.111	7.0152
0.00833	59.089	7.0034
0.00834	59.022	6.9531
0.00835	58.931	6.777
0.00836	58.854	6.3553
0.00837	58.804	6.0668
0.00838	58.734	6.0061
0.00839	58.665	5.9617
0.0084	58.595	5.9721
0.00841	58.523	5.9839
0.00842	58.466	5.9469
0.00843	58.406	5.9543
0.00844	58.368	6.1304
0.00845	58.311	6.2991
0.00846	58.249	6.3731
0.00847	58.167	6.4249
0.00848	58.101	6.4367
0.00849	58.018	6.4441
0.0085	57.946	6.4426
0.00851	57.869	6.4145
0.00852	57.789	6.3346
0.00853	57.698	6.308
0.00854	57.657	6.194
0.00855	57.579	6.0135
0.00856	57.484	5.6525
0.00857	57.398	5.5356
0.00858	57.297	5.398
0.00859	57.208	5.4172
0.0086	57.129	5.4128
0.00861	57.059	5.4202
0.00862	56.966	5.4261
0.00863	56.871	5.4527
0.00864	56.767	5.6007
0.00865	56.689	5.7857
0.00866	56.623	5.9395
0.00867	56.547	5.9898
0.00868	56.457	5.978
0.00869	56.37	5.9706
0.0087	56.286	5.9307
0.00871	56.193	5.8833
0.00872	56.105	5.8419
0.00873	56.04	5.7768
0.00874	55.961	5.6229
0.00875	55.896	5.2545
0.00876	55.819	4.7943
0.00877	55.742	4.4259
0.00878	55.657	4.2675
0.00879	55.568	4.1743
0.0088	55.485	4.1092
0.00881	55.415	3.945
0.00882	55.326	3.7733
0.00883	55.238	3.6653
0.00884	55.181	3.868
0.00885	55.136	4.0781
0.00886	55.096	4.2942
0.00887	55.027	4.2217
0.00888	54.95	3.6535
0.00889	54.854	3.2022
0.0089	54.793	2.8131
0.00891	54.74	2.3322
0.00892	54.685	1.7285
0.00893	54.642	1.2269
0.00894	54.564	0.70753
0.00895	54.465	0.15414
0.00896	54.373	-0.23204
0.00897	54.303	-0.59012
0.00898	54.25	-0.8017
0.00899	54.181	-0.99406
0.009	54.118	-1.0858
0.00901	54.031	-1.2352
0.00902	53.929	-1.3773
0.00903	53.855	-1.5489
0.00904	53.796	-1.6732
0.00905	53.75	-1.8212
0.00906	53.714	-1.91
0.00907	53.655	-2.234
0.00908	53.594	-2.3405
0.00909	53.526	-2.2725
0.0091	53.459	-2.2029
0.00911	53.387	-2.126
0.00912	53.296	-2.0772
0.00913	53.239	-1.91
0.00914	53.161	-1.6984
0.00915	53.075	-1.651
0.00916	53.01	-1.6865
0.00917	52.967	-1.6481
0.00918	52.871	-1.4527
0.00919	52.769	-1.432
0.0092	52.692	-1.4232
0.00921	52.619	-1.4527
0.00922	52.545	-1.4897
0.00923	52.487	-1.5785
0.00924	52.444	-1.6111
0.00925	52.422	-1.7842
0.00926	52.38	-1.6273
0.00927	52.319	-1.5105
0.00928	52.246	-1.4897
0.00929	52.149	-1.5252
0.0093	52.091	-1.5622
0.00931	52.09	-1.5489
0.00932	51.952	-1.5474
0.00933	51.802	-1.6244
0.00934	51.682	-1.6865
0.00935	51.595	-1.6703
0.00936	51.473	-1.7694
0.00937	51.374	-1.9366
0.00938	51.265	-1.9706
0.00939	51.136	-1.9973
0.0094	51.063	-2.0194
0.00941	51.075	-1.9928
0.00942	51.011	-1.9721
0.00943	50.832	-1.9336
0.00944	50.72	-1.8878
0.00945	50.58	-1.6303
0.00946	50.559	-1.3122
0.00947	50.473	-1.1479
0.00948	50.448	-1.1183
0.00949	50.394	-1.105
0.0095	50.335	-1.1124
0.00951	50.265	-1.1154
0.00952	50.243	-1.1021
0.00953	50.242	-1.0962
0.00954	50.212	-1.2219
0.00955	50.179	-1.2545
0.00956	50.173	-1.3433
0.00957	50.15	-1.4912
0.00958	50.156	-1.58
0.00959	50.172	-1.614
0.0096	50.172	-1.6125
0.00961	50.186	-1.6288
0.00962	50.191	-1.6451
0.00963	50.203	-1.6673
0.00964	50.193	-1.6673
0.00965	50.19	-1.4513
0.00966	50.212	-1.1672
0.00967	50.204	-1.0163
0.00968	50.205	-1.0177
0.00969	50.176	-1.0163
0.0097	50.148	-1.0503
0.00971	50.136	-1.0518
0.00972	50.128	-1.0444
0.00973	50.11	-1.0754
0.00974	50.055	-1.1095
0.00975	49.977	-1.1287
0.00976	49.964	-1.1642
0.00977	49.939	-1.3092
0.00978	49.908	-1.3225
0.00979	49.873	-1.3151
0.0098	49.807	-1.2974
0.00981	49.769	-1.2826
0.00982	49.722	-1.2634
0.00983	49.686	-1.2574
0.00984	49.652	-1.1169
0.00985	49.581	-1.1391
0.00986	49.516	-1.0503
0.00987	49.436	-0.84757
0.00988	49.377	-0.82982
0.00989	49.289	-0.81206
0.0099	49.201	-0.82242
0.00991	49.107	-0.8239
0.00992	49.034	-0.79727
0.00993	48.945	-0.70849
0.00994	48.868	-0.65966
0.00995	48.783	-0.64042
0.00996	48.708	-0.64338
0.00997	48.633	-0.8091
0.00998	48.551	-0.82094
0.00999	48.507	-0.8091
0.01	48.407	-0.79135
0.01001	48.318	-0.76915
0.01002	48.25	-0.7366
0.01003	48.199	-0.6641
0.01004	48.155	-0.61231
0.01005	48.104	-0.54277
0.01006	48.052	-0.33266
0.01007	48.003	-0.24684
0.01008	47.95	-0.25572
0.01009	47.894	-0.23944
0.0101	47.828	-0.21429
0.01011	47.764	-0.18174
0.01012	47.718	-0.17138
0.01013	47.682	-0.1847
0.01014	47.687	-0.14327
0.01015	47.613	-0.088518
0.01016	47.541	-0.12255
0.01017	47.49	-0.27643
0.01018	47.436	-0.28679
0.01019	47.39	-0.30307
0.0102	47.322	-0.29123
0.01021	47.268	-0.26755
0.01022	47.229	-0.25424
0.01023	47.171	-0.23352
0.01024	47.116	-0.26164
0.01025	47.059	-0.37261
0.01026	46.998	-0.32082
0.01027	46.933	-0.23648
0.01028	46.933	-0.17434
0.01029	46.891	-0.18174
0.0103	46.835	-0.14918
0.01031	46.762	-0.066324
0.01032	46.716	-0.023414
0.01033	46.657	0.10531
0.01034	46.533	0.14379
0.01035	46.47	0.16598
0.01036	46.426	0.22517
0.01037	46.372	0.11271
0.01038	46.332	0.11271
0.01039	46.301	0.12455
0.0104	46.228	0.11715
0.01041	46.185	0.094957
0.01042	46.123	0.038731
0.01043	46.061	0.010618
0.01044	46.009	0.059446
0.01045	45.939	0.025414
0.01046	45.859	0.21777
0.01047	45.756	0.34206
0.01048	45.703	0.32874
0.01049	45.648	0.33466
0.0105	45.633	0.35981
0.01051	45.577	0.40568
0.01052	45.515	0.44267
0.01053	45.492	0.5936
0.01054	45.433	0.6587
0.01055	45.349	0.67202
0.01056	45.268	0.70161
0.01057	45.202	0.57584
0.01058	45.222	0.55513
0.01059	45.175	0.54625
0.0106	45.124	0.54625
0.01061	45.083	0.55956
0.01062	45.008	0.54477
0.01063	44.971	0.51813
0.01064	44.916	0.37609
0.01065	44.831	0.38201
0.01066	44.756	0.48262
0.01067	44.693	0.58028
0.01068	44.652	0.71641
0.01069	44.609	0.891
0.0107	44.564	0.89988
0.01071	44.519	0.90728
0.01072	44.498	0.9709
0.01073	44.461	1.1381
0.01074	44.417	1.3068
0.01075	44.385	1.3216
0.01076	44.278	1.3482
0.01077	44.234	1.3645
0.01078	44.152	1.3926
0.01079	44.162	1.5154
0.0108	44.042	1.5139
0.01081	43.963	1.508
0.01082	43.875	1.542
0.01083	43.819	1.4666
0.01084	43.729	1.3793
0.01085	43.625	1.4429
0.01086	43.527	1.545
0.01087	43.426	1.6382
0.01088	43.347	1.687
0.01089	43.276	1.7803
0.0109	43.211	1.8927
0.01091	43.125	1.8542
0.01092	43.053	1.7462
0.01093	42.999	1.8942
0.01094	42.919	1.983
0.01095	42.88	2.0096
0.01096	42.851	2.0229
0.01097	42.838	1.9993
0.01098	42.798	1.9978
0.01099	42.759	2.1013
0.011	42.695	2.1812
0.01101	42.685	2.2685
0.01102	42.66	2.3233
0.01103	42.699	2.4017
0.01104	42.659	2.5097
0.01105	42.602	2.6828
0.01106	42.543	3.1815
0.01107	42.497	3.7201
0.01108	42.467	4.013
0.01109	42.465	4.3208
0.0111	42.444	4.4244
0.01111	42.429	4.4037
0.01112	42.377	4.4229
0.01113	42.339	4.5561
0.01114	42.285	4.9171
0.01115	42.252	5.2263
0.01116	42.228	5.4927
0.01117	42.194	5.5918
0.01118	42.139	5.6451
0.01119	42.104	5.685
0.0112	42.071	5.7013
0.01121	42.055	5.7324
0.01122	42.018	5.8049
0.01123	41.985	5.9514
0.01124	41.954	6.163
0.01125	41.9	6.5329
0.01126	41.858	7.0093
0.01127	41.814	7.2816
0.01128	41.782	7.6337
0.01129	41.74	7.6589
0.0113	41.726	7.2239
0.01131	41.701	7.1025
0.01132	41.656	7.1839
0.01133	41.617	7.5213
0.01134	41.568	7.8335
0.01135	41.519	8.1235
0.01136	41.485	8.378
0.01137	41.481	8.5511
0.01138	41.463	8.7642
0.01139	41.434	8.8041
0.0114	41.401	8.7908
0.01141	41.368	8.7849
0.01142	41.303	8.7864
0.01143	41.264	8.452
0.01144	41.289	7.9992
0.01145	41.237	7.4443
0.01146	41.186	7.0744
0.01147	41.144	6.8466
0.01148	41.112	6.5906
0.01149	41.085	6.3287
0.0115	41.058	6.2133
0.01151	41.022	6.1437
0.01152	40.999	6.1422
0.01153	40.95	6.2932
0.01154	40.899	6.3168
0.01155	40.871	6.2828
0.01156	40.834	6.3716
0.01157	40.802	6.3908
0.01158	40.782	6.4204
0.01159	40.741	6.4811
0.0116	40.692	6.5358
0.01161	40.633	6.5669
0.01162	40.606	6.5565
0.01163	40.571	6.6113
0.01164	40.565	6.5417
0.01165	40.547	6.5654
0.01166	40.508	6.6882
0.01167	40.429	6.5462
0.01168	40.387	6.3316
0.01169	40.358	6.2251
0.0117	40.324	6.163
0.01171	40.301	6.0934
0.01172	40.275	5.9765
0.01173	40.231	5.8049
0.01174	40.2	5.7605
0.01175	40.16	5.6939
0.01176	40.146	5.506
0.01177	40.107	5.2663
0.01178	40.053	4.9201
0.01179	40	4.8846
0.0118	39.948	4.8772
0.01181	39.924	4.7617
0.01182	39.875	4.6034
0.01183	39.809	4.4259
0.01184	39.781	4.0974
0.01185	39.749	3.9213
0.01186	39.707	3.8222
0.01187	39.659	3.7733
0.01188	39.619	3.7378
0.01189	39.572	3.6372
0.0119	39.529	3.6343
0.01191	39.494	3.6668
0.01192	39.479	3.6594
0.01193	39.439	3.7674
0.01194	39.411	3.8858
0.01195	39.372	3.8532
0.01196	39.346	3.6875
0.01197	39.287	3.6476
0.01198	39.251	3.5573
0.01199	39.239	3.4996
0.012	39.181	3.4671
0.01201	39.149	3.3339
0.01202	39.115	3.1208
0.01203	39.079	2.7332
0.01204	39.041	2.3603
0.01205	39.018	1.5909
0.01206	38.986	0.97978
0.01207	38.941	0.58768
0.01208	38.904	0.20889
0.01209	38.875	0.068323
0.0121	38.854	0.062405
0.01211	38.833	0.057966
0.01212	38.823	0.060925
0.01213	38.801	-0.11367
0.01214	38.752	-0.19061
0.01215	38.661	-0.45399
0.01216	38.66	-0.67298
0.01217	38.669	-0.77803
0.01218	38.64	-0.86829
0.01219	38.614	-0.95411
0.0122	38.565	-1.0281
0.01221	38.554	-1.1361
0.01222	38.519	-1.2634
0.01223	38.488	-1.6362
0.01224	38.489	-2.163
0.01225	38.481	-2.7844
0.01226	38.446	-3.107
0.01227	38.41	-3.471
0.01228	38.376	-3.5287
0.01229	38.287	-3.1958
0.0123	38.239	-3.141
0.01231	38.232	-3.326
0.01232	38.239	-3.5642
0.01233	38.215	-3.7314
0.01234	38.204	-3.9977
0.01235	38.243	-4.2507
0.01236	38.239	-4.5408
0.01237	38.185	-4.7464
0.01238	38.155	-4.7479
0.01239	38.117	-4.7272
0.0124	38.103	-4.7213
0.01241	38.093	-4.7257
0.01242	38.051	-4.5659
0.01243	38.025	-4.3366
0.01244	37.99	-4.0421
0.01245	37.953	-3.5953
0.01246	37.92	-3.2328
0.01247	37.913	-3.0019
0.01248	37.914	-2.7785
0.01249	37.889	-2.7104
0.0125	37.843	-2.6882
0.01251	37.772	-2.709
0.01252	37.733	-2.7474
0.01253	37.716	-2.7534
0.01254	37.67	-2.7711
0.01255	37.668	-2.8954
0.01256	37.634	-3.0818
0.01257	37.627	-3.2549
0.01258	37.614	-3.3422
0.01259	37.516	-3.4014
0.0126	37.48	-3.4414
0.01261	37.45	-3.434
0.01262	37.407	-3.5316
0.01263	37.385	-3.7329
0.01264	37.327	-3.9341
0.01265	37.289	-3.9445
0.01266	37.273	-3.7906
0.01267	37.26	-3.6766
0.01268	37.28	-3.5731
0.01269	37.312	-3.5257
0.0127	37.275	-3.4991
0.01271	37.235	-3.3852
0.01272	37.208	-3.2194
0.01273	37.177	-3.0419
0.01274	37.159	-2.9812
0.01275	37.147	-2.9768
0.01276	37.101	-2.9531
0.01277	37.114	-2.7681
0.01278	37.085	-2.7593
0.01279	37.084	-2.7889
0.0128	37.009	-2.7933
0.01281	37.078	-2.7534
0.01282	37.099	-2.7016
0.01283	37.119	-2.632
0.01284	37.094	-2.6794
0.01285	37.111	-2.4929
0.01286	37.13	-2.3908
0.01287	37.15	-2.419
0.01288	37.183	-2.5063
0.01289	37.212	-2.5595
0.0129	37.193	-2.4604
0.01291	37.183	-2.3834
0.01292	37.201	-2.3834
0.01293	37.237	-2.342
0.01294	37.249	-2.1201
0.01295	37.254	-1.8656
0.01296	37.218	-1.7931
0.01297	37.195	-1.8034
0.01298	37.164	-1.8375
0.01299	37.148	-1.9292
0.013	37.117	-1.9825
0.01301	37.127	-2.0106
0.01302	37.083	-1.9943
0.01303	37.038	-2.0032
0.01304	36.933	-2.0328
0.01305	36.884	-2.1926
0.01306	36.862	-2.3657
